primary_id,edition_id,title,dynasty,author,edition,fulltext_read,fulltext_search,fulltext_download,image
KR6r0180,CBETA,金剛經持驗記,清,周克復,【電子佛典集成】,y,y,y,y
KR6r0180,X,金剛經持驗記,清,周克復,【卍續藏經】,y,y,y,y
KR6r0181,CBETA,金剛經感應分類輯要,清,王澤泩,【電子佛典集成】,y,y,y,y
KR6r0181,X,金剛經感應分類輯要,清,王澤泩,【卍續藏經】,y,y,y,y
KR6r0182,CBETA,地藏菩薩像靈驗記,宋,常謹,【電子佛典集成】,y,y,y,y
KR6r0182,X,地藏菩薩像靈驗記,宋,常謹,【卍續藏經】,y,y,y,y
KR6r0183,CBETA,(古今圖書集成)神異典二氏部彙考,,,【電子佛典集成】,y,y,y,y
KR6r0183,X,(古今圖書集成)神異典二氏部彙考,,,【卍續藏經】,y,y,y,y
KR6r0184,CBETA,(古今圖書集成)神異典釋教部紀事,,,【電子佛典集成】,y,y,y,y
KR6r0184,X,(古今圖書集成)神異典釋教部紀事,,,【卍續藏經】,y,y,y,y
KR6r0185,CBETA,居士傳,清,彭際清,【電子佛典集成】,y,y,y,y
KR6r0185,X,居士傳,清,彭際清,【卍續藏經】,y,y,y,y
KR6r0186,CBETA,善女人傳,清,彭際清,【電子佛典集成】,y,y,y,y
KR6r0186,X,善女人傳,清,彭際清,【卍續藏經】,y,y,y,y
KR6s0001,CBETA,經律異相,梁,寶唱,【電子佛典集成】,y,y,y,y
KR6s0001,T,經律異相,梁,寶唱,【大正新修大藏經】,y,y,y,y
KR6s0001,TKD,經律異相,梁,寶唱,【高麗藏・東國影印版】,y,y,y,y
KR6s0002,CBETA,法苑珠林,唐,道世,【電子佛典集成】,y,y,y,y
KR6s0002,SBCK,法苑珠林,唐,道世,【四部叢刊】,y,y,y,y
KR6s0002,T,法苑珠林,唐,道世,【大正新修大藏經】,y,y,y,y
KR6s0002,TKD,法苑珠林,唐,道世,【高麗藏・東國影印版】,y,y,y,y
KR6s0002,WYG,法苑珠林,唐,道世,【四庫全書・文淵閣】,y,y,y,y
KR6s0003,CBETA,諸經要集,唐,道世,【電子佛典集成】,y,y,y,y
KR6s0003,T,諸經要集,唐,道世,【大正新修大藏經】,y,y,y,y
KR6s0003,TKD,諸經要集,唐,道世,【高麗藏・東國影印版】,y,y,y,y
KR6s0004,CBETA,法門名義集,唐,李師政,【電子佛典集成】,y,y,y,y
KR6s0004,T,法門名義集,唐,李師政,【大正新修大藏經】,y,y,y,y
KR6s0005,CBETA,釋氏要覽,宋,道誠,【電子佛典集成】,y,y,y,y
KR6s0005,T,釋氏要覽,宋,道誠,【大正新修大藏經】,y,y,y,y
KR6s0006,CBETA,大藏一覽,明,陳實,【電子佛典集成】,y,y,y,y
KR6s0006,J,大藏一覽,明,陳實,【嘉興藏】,y,y,y,n
KR6s0006,K,大藏一覽,明,陳實,【麗】,y,y,y,n
KR6s0008,CBETA,教乘法數（選錄序文）,明,圓瀞,【電子佛典集成】,y,y,y,y
KR6s0008,P,教乘法數（選錄序文）,明,圓瀞,【永樂北藏】,y,y,y,n
KR6s0009,CBETA,重訂教乘法數（選錄序文）,清,超海,【電子佛典集成】,y,y,y,y
KR6s0009,L,重訂教乘法數（選錄序文）,清,超海,【乾隆大藏經】,y,y,y,n
KR6s0010,C,一切經音義,唐,玄應,【中華大藏經】,y,y,y,n
KR6s0010,CBETA,一切經音義,唐,玄應,【電子佛典集成】,y,y,y,y
KR6s0011,A,新譯大方廣佛華嚴經音義,唐,慧菀,【趙城金藏】,y,y,y,n
KR6s0011,CBETA,新譯大方廣佛華嚴經音義,唐,慧菀,【電子佛典集成】,y,y,y,y
KR6s0012,CBETA,新譯大方廣佛華嚴經音義,唐,慧菀,【電子佛典集成】,y,y,y,y
KR6s0012,K,新譯大方廣佛華嚴經音義,唐,慧菀,【麗】,y,y,y,n
KR6s0013,CBETA,一切經音義,唐,慧琳,【電子佛典集成】,y,y,y,y
KR6s0013,T,一切經音義,唐,慧琳,【大正新修大藏經】,y,y,y,y
KR6s0014,CBETA,續一切經音義,宋,希麟,【電子佛典集成】,y,y,y,y
KR6s0014,T,續一切經音義,宋,希麟,【大正新修大藏經】,y,y,y,y
KR6s0015,CBETA,新集藏經音義隨函錄,後晉,可洪,【電子佛典集成】,y,y,y,y
KR6s0015,K,新集藏經音義隨函錄,後晉,可洪,【麗】,y,y,y,n
KR6s0015,T,新集藏經音義隨函錄,後晉,可洪,【大正新修大藏經】,y,y,y,y
KR6s0016,C,紹興重雕大藏音,宋,處觀,【中華大藏經】,y,y,y,n
KR6s0016,CBETA,紹興重雕大藏音,宋,處觀,【電子佛典集成】,y,y,y,y
KR6s0017,CBETA,北京五大部直音會韻,明,久隱,【電子佛典集成】,y,y,y,y
KR6s0017,J,北京五大部直音會韻,明,久隱,【嘉興藏】,y,y,y,n
KR6s0018,CBETA,翻梵語,,,【電子佛典集成】,y,y,y,y
KR6s0018,T,翻梵語,,,【大正新修大藏經】,y,y,y,y
KR6s0019,CBETA,翻譯名義集,宋,法雲,【電子佛典集成】,y,y,y,y
KR6s0019,SBCK,翻譯名義集,宋,法雲,【四部叢刊】,y,y,y,y
KR6s0019,T,翻譯名義集,宋,法雲,【大正新修大藏經】,y,y,y,y
KR6s0020,CBETA,悉曇字記,唐,智廣,【電子佛典集成】,y,y,y,y
KR6s0020,T,悉曇字記,唐,智廣,【大正新修大藏經】,y,y,y,y
KR6s0021,CBETA,梵語千字文,唐,義淨,【電子佛典集成】,y,y,y,y
KR6s0021,T,梵語千字文,唐,義淨,【大正新修大藏經】,y,y,y,y
KR6s0022,CBETA,梵語千字文,唐,義淨,【電子佛典集成】,y,y,y,y
KR6s0022,T,梵語千字文,唐,義淨,【大正新修大藏經】,y,y,y,y
KR6s0023,CBETA,唐梵文字,唐,全真,【電子佛典集成】,y,y,y,y
KR6s0023,T,唐梵文字,唐,全真,【大正新修大藏經】,y,y,y,y
KR6s0024,CBETA,梵語雜名,唐,禮言,【電子佛典集成】,y,y,y,y
KR6s0024,T,梵語雜名,唐,禮言,【大正新修大藏經】,y,y,y,y
KR6s0025,CBETA,唐梵兩語雙對集,唐,僧怛多蘖多,【電子佛典集成】,y,y,y,y
KR6s0025,T,唐梵兩語雙對集,唐,僧怛多蘖多,【大正新修大藏經】,y,y,y,y
KR6s0026,CBETA,大乘經纂要義,,,【電子佛典集成】,y,y,y,y
KR6s0026,T,大乘經纂要義,,,【大正新修大藏經】,y,y,y,y
KR6s0027,CBETA,大乘二十二問本,,,【電子佛典集成】,y,y,y,y
KR6s0027,T,大乘二十二問本,,,【大正新修大藏經】,y,y,y,y
KR6s0028,CBETA,諸經要抄,,,【電子佛典集成】,y,y,y,y
KR6s0028,T,諸經要抄,,,【大正新修大藏經】,y,y,y,y
KR6s0029,CBETA,菩薩藏修道眾經抄卷第十二,,,【電子佛典集成】,y,y,y,y
KR6s0029,T,菩薩藏修道眾經抄卷第十二,,,【大正新修大藏經】,y,y,y,y
KR6s0030,CBETA,諸經要略文,,,【電子佛典集成】,y,y,y,y
KR6s0030,T,諸經要略文,,,【大正新修大藏經】,y,y,y,y
KR6s0031,CBETA,大乘要語,,,【電子佛典集成】,y,y,y,y
KR6s0031,T,大乘要語,,,【大正新修大藏經】,y,y,y,y
KR6s0032,CBETA,真言要決卷第一．第三,,,【電子佛典集成】,y,y,y,y
KR6s0032,T,真言要決卷第一．第三,,,【大正新修大藏經】,y,y,y,y
KR6s0033,CBETA,大佛略懺,,,【電子佛典集成】,y,y,y,y
KR6s0033,T,大佛略懺,,,【大正新修大藏經】,y,y,y,y
KR6s0034,CBETA,印沙佛文,,,【電子佛典集成】,y,y,y,y
KR6s0034,T,印沙佛文,,,【大正新修大藏經】,y,y,y,y
KR6s0035,CBETA,大悲啟請,,,【電子佛典集成】,y,y,y,y
KR6s0035,T,大悲啟請,,,【大正新修大藏經】,y,y,y,y
KR6s0036,CBETA,文殊師利菩薩無相十禮,,,【電子佛典集成】,y,y,y,y
KR6s0036,T,文殊師利菩薩無相十禮,,,【大正新修大藏經】,y,y,y,y
KR6s0037,CBETA,押座文類,,,【電子佛典集成】,y,y,y,y
KR6s0037,T,押座文類,,,【大正新修大藏經】,y,y,y,y
KR6s0038,CBETA,祈願文,,,【電子佛典集成】,y,y,y,y
KR6s0038,T,祈願文,,,【大正新修大藏經】,y,y,y,y
KR6s0039,CBETA,祈願文,,,【電子佛典集成】,y,y,y,y
KR6s0039,T,祈願文,,,【大正新修大藏經】,y,y,y,y
KR6s0040,CBETA,迴向文,,,【電子佛典集成】,y,y,y,y
KR6s0040,T,迴向文,,,【大正新修大藏經】,y,y,y,y
KR6s0041,CBETA,大乘四齋日,,,【電子佛典集成】,y,y,y,y
KR6s0041,T,大乘四齋日,,,【大正新修大藏經】,y,y,y,y
KR6s0042,CBETA,地藏菩薩十齋日,,,【電子佛典集成】,y,y,y,y
KR6s0042,T,地藏菩薩十齋日,,,【大正新修大藏經】,y,y,y,y
KR6s0043,CBETA,和菩薩戒文,,,【電子佛典集成】,y,y,y,y
KR6s0043,T,和菩薩戒文,,,【大正新修大藏經】,y,y,y,y
KR6s0044,CBETA,入布薩堂說偈文等,,,【電子佛典集成】,y,y,y,y
KR6s0044,T,入布薩堂說偈文等,,,【大正新修大藏經】,y,y,y,y
KR6s0045,CBETA,布薩文等,,,【電子佛典集成】,y,y,y,y
KR6s0045,T,布薩文等,,,【大正新修大藏經】,y,y,y,y
KR6s0046,CBETA,禮懺文,,,【電子佛典集成】,y,y,y,y
KR6s0046,T,禮懺文,,,【大正新修大藏經】,y,y,y,y
KR6s0047,CBETA,禮懺文,,,【電子佛典集成】,y,y,y,y
KR6s0047,T,禮懺文,,,【大正新修大藏經】,y,y,y,y
KR6s0048,CBETA,禮懺文,,,【電子佛典集成】,y,y,y,y
KR6s0048,T,禮懺文,,,【大正新修大藏經】,y,y,y,y
KR6s0050,CBETA,大目乾連冥間救母變文并圖,,,【電子佛典集成】,y,y,y,y
KR6s0050,T,大目乾連冥間救母變文并圖,,,【大正新修大藏經】,y,y,y,y
KR6s0051,CBETA,惠遠外傳,,,【電子佛典集成】,y,y,y,y
KR6s0051,T,惠遠外傳,,,【大正新修大藏經】,y,y,y,y
KR6s0052,CBETA,府君存惠傳,,,【電子佛典集成】,y,y,y,y
KR6s0052,T,府君存惠傳,,,【大正新修大藏經】,y,y,y,y
KR6s0053,CBETA,泉州千佛新著諸祖師頌,,,【電子佛典集成】,y,y,y,y
KR6s0053,T,泉州千佛新著諸祖師頌,,,【大正新修大藏經】,y,y,y,y
KR6s0055,CBETA,王梵志詩集,,,【電子佛典集成】,y,y,y,y
KR6s0055,T,王梵志詩集,,,【大正新修大藏經】,y,y,y,y
KR6s0056,CBETA,進旨,,,【電子佛典集成】,y,y,y,y
KR6s0056,T,進旨,,,【大正新修大藏經】,y,y,y,y
KR6s0057,CBETA,御製蓮華心輪迴文偈頌,宋,太宗趙炅,【電子佛典集成】,y,y,y,y
KR6s0057,K,御製蓮華心輪迴文偈頌,宋,太宗趙炅,【麗】,y,y,y,n
KR6s0058,CBETA,御製秘藏詮,宋,太宗趙炅,【電子佛典集成】,y,y,y,y
KR6s0058,K,御製秘藏詮,宋,太宗趙炅,【麗】,y,y,y,n
KR6s0059,CBETA,御製逍遙詠,宋,太宗趙炅,【電子佛典集成】,y,y,y,y
KR6s0059,K,御製逍遙詠,宋,太宗趙炅,【麗】,y,y,y,n
KR6s0060,CBETA,御製緣識,宋,太宗趙炅,【電子佛典集成】,y,y,y,y
KR6s0060,K,御製緣識,宋,太宗趙炅,【麗】,y,y,y,n
KR6s0061,C,御製佛賦,宋,趙炅,【中華大藏經】,y,y,y,n
KR6s0061,CBETA,御製佛賦,宋,趙炅,【電子佛典集成】,y,y,y,y
KR6s0062,C,御製詮源歌,宋,趙炅,【中華大藏經】,y,y,y,n
KR6s0062,CBETA,御製詮源歌,宋,趙炅,【電子佛典集成】,y,y,y,y
KR6s0063,CBETA,大明太宗文皇帝御製序讚文,明,太宗朱棣,【電子佛典集成】,y,y,y,y
KR6s0063,P,大明太宗文皇帝御製序讚文,明,太宗朱棣,【永樂北藏】,y,y,y,n
KR6s0064,CBETA,諸佛世尊如來菩薩尊者神僧名經,明,太宗朱棣,【電子佛典集成】,y,y,y,y
KR6s0064,K,諸佛世尊如來菩薩尊者神僧名經,明,太宗朱棣,【麗】,y,y,y,n
KR6s0064,P,諸佛世尊如來菩薩尊者神僧名經,明,太宗朱棣,【永樂北藏】,y,y,y,n
KR6s0065,CBETA,諸佛世尊如來菩薩尊者名稱歌曲,明,太宗朱棣,【電子佛典集成】,y,y,y,y
KR6s0065,K,諸佛世尊如來菩薩尊者名稱歌曲,明,太宗朱棣,【麗】,y,y,y,n
KR6s0065,P,諸佛世尊如來菩薩尊者名稱歌曲,明,太宗朱棣,【永樂北藏】,y,y,y,n
KR6s0066,CBETA,大明太宗文皇帝御製文殊讚,明,太宗,【電子佛典集成】,y,y,y,y
KR6s0066,G,大明太宗文皇帝御製文殊讚,明,太宗,【佛教大藏經】,y,y,y,n
KR6s0067,CBETA,御製釋迦牟尼佛讚,明,太宗,【電子佛典集成】,y,y,y,y
KR6s0067,G,御製釋迦牟尼佛讚,明,太宗,【佛教大藏經】,y,y,y,n
KR6s0068,CBETA,御製揀魔辨異錄,清,世宗皇帝,【電子佛典集成】,y,y,y,y
KR6s0068,X,御製揀魔辨異錄,清,世宗皇帝,【卍續藏經】,y,y,y,y
KR6s0069,CBETA,御選語錄,清,世宗皇帝,【電子佛典集成】,y,y,y,y
KR6s0069,X,御選語錄,清,世宗皇帝,【卍續藏經】,y,y,y,y
KR6s0070,CBETA,御錄宗鏡大綱,清,胤禎,【電子佛典集成】,y,y,y,y
KR6s0070,L,御錄宗鏡大綱,清,胤禎,【乾隆大藏經】,y,y,y,n
KR6s0071,CBETA,御錄經海一滴,清,胤禎,【電子佛典集成】,y,y,y,y
KR6s0071,L,御錄經海一滴,清,胤禎,【乾隆大藏經】,y,y,y,n
KR6s0072,CBETA,金七十論,陳,真諦,【電子佛典集成】,y,y,y,y
KR6s0072,T,金七十論,陳,真諦,【大正新修大藏經】,y,y,y,y
KR6s0072,TKD,金七十論,陳,真諦,【高麗藏・東國影印版】,y,y,y,y
KR6s0073,CBETA,勝宗十句義論,唐,慧月,【電子佛典集成】,y,y,y,y
KR6s0073,T,勝宗十句義論,唐,慧月,【大正新修大藏經】,y,y,y,y
KR6s0073,TKD,勝宗十句義論,唐,慧月,【高麗藏・東國影印版】,y,y,y,y
KR6s0074,CBETA,老子化胡經,,,【電子佛典集成】,y,y,y,y
KR6s0074,T,老子化胡經,,,【大正新修大藏經】,y,y,y,y
KR6s0075,CBETA,莊子內篇註,明,德清,【電子佛典集成】,y,y,y,y
KR6s0075,L,莊子內篇註,明,德清,【乾隆大藏經】,y,y,y,n
KR6s0076,CBETA,高上玉皇本行集經髓,,儼法師,【電子佛典集成】,y,y,y,y
KR6s0076,F,高上玉皇本行集經髓,,儼法師,【房山石徑】,y,y,y,y
KR6s0077,CBETA,無上玉皇心印經,,杜順法師,【電子佛典集成】,y,y,y,y
KR6s0077,F,無上玉皇心印經,,杜順法師,【房山石徑】,y,y,y,y
KR6s0078,CBETA,摩尼教下部讚,,,【電子佛典集成】,y,y,y,y
KR6s0078,T,摩尼教下部讚,,,【大正新修大藏經】,y,y,y,y
KR6s0079,CBETA,摩尼光佛教法儀略,唐,拂多誕,【電子佛典集成】,y,y,y,y
KR6s0079,T,摩尼光佛教法儀略,唐,拂多誕,【大正新修大藏經】,y,y,y,y
KR6s0080,CBETA,波斯教殘經,,,【電子佛典集成】,y,y,y,y
KR6s0080,T,波斯教殘經,,,【大正新修大藏經】,y,y,y,y
KR6s0081,CBETA,序聽迷詩所經,,,【電子佛典集成】,y,y,y,y
KR6s0081,T,序聽迷詩所經,,,【大正新修大藏經】,y,y,y,y
KR6s0082,CBETA,景教三威蒙度讚,,,【電子佛典集成】,y,y,y,y
KR6s0082,T,景教三威蒙度讚,,,【大正新修大藏經】,y,y,y,y
KR6s0083,CBETA,大秦景教流行中國碑頌,唐,景淨,【電子佛典集成】,y,y,y,y
KR6s0083,T,大秦景教流行中國碑頌,唐,景淨,【大正新修大藏經】,y,y,y,y
KR6s0084,CBETA,出三藏記集,梁,僧祐,【電子佛典集成】,y,y,y,y
KR6s0084,T,出三藏記集,梁,僧祐,【大正新修大藏經】,y,y,y,y
KR6s0084,TKD,出三藏記集,梁,僧祐,【高麗藏・東國影印版】,y,y,y,y
KR6s0085,CBETA,眾經目錄,隋,法經,【電子佛典集成】,y,y,y,y
KR6s0085,T,眾經目錄,隋,法經,【大正新修大藏經】,y,y,y,y
KR6s0085,TKD,眾經目錄,隋,法經,【高麗藏・東國影印版】,y,y,y,y
KR6s0086,CBETA,眾經目錄,隋,彥琮,【電子佛典集成】,y,y,y,y
KR6s0086,T,眾經目錄,隋,彥琮,【大正新修大藏經】,y,y,y,y
KR6s0087,CBETA,眾經目錄,唐,靜泰,【電子佛典集成】,y,y,y,y
KR6s0087,T,眾經目錄,唐,靜泰,【大正新修大藏經】,y,y,y,y
KR6s0087,TKD,眾經目錄,唐,靜泰,【高麗藏・東國影印版】,y,y,y,y
KR6s0088,CBETA,大唐內典錄,唐,道宣,【電子佛典集成】,y,y,y,y
KR6s0088,T,大唐內典錄,唐,道宣,【大正新修大藏經】,y,y,y,y
KR6s0088,TKD,大唐內典錄,唐,道宣,【高麗藏・東國影印版】,y,y,y,y
KR6s0089,CBETA,續大唐內典錄,唐,道宣,【電子佛典集成】,y,y,y,y
KR6s0089,T,續大唐內典錄,唐,道宣,【大正新修大藏經】,y,y,y,y
KR6s0089,TKD,續大唐內典錄,唐,道宣,【高麗藏・東國影印版】,y,y,y,y
KR6s0090,CBETA,古今譯經圖紀,唐,靖邁,【電子佛典集成】,y,y,y,y
KR6s0090,T,古今譯經圖紀,唐,靖邁,【大正新修大藏經】,y,y,y,y
KR6s0090,TKD,古今譯經圖紀,唐,靖邁,【高麗藏・東國影印版】,y,y,y,y
KR6s0091,CBETA,續古今譯經圖紀,唐,智昇,【電子佛典集成】,y,y,y,y
KR6s0091,T,續古今譯經圖紀,唐,智昇,【大正新修大藏經】,y,y,y,y
KR6s0091,TKD,續古今譯經圖紀,唐,智昇,【高麗藏・東國影印版】,y,y,y,y
KR6s0092,CBETA,大周刊定眾經目錄,唐,明佺,【電子佛典集成】,y,y,y,y
KR6s0092,T,大周刊定眾經目錄,唐,明佺,【大正新修大藏經】,y,y,y,y
KR6s0092,TKD,大周刊定眾經目錄,唐,明佺,【高麗藏・東國影印版】,y,y,y,y
KR6s0093,CBETA,開元釋教錄,唐,智昇,【電子佛典集成】,y,y,y,y
KR6s0093,T,開元釋教錄,唐,智昇,【大正新修大藏經】,y,y,y,y
KR6s0093,TKD,開元釋教錄,唐,智昇,【高麗藏・東國影印版】,y,y,y,y
KR6s0093,WYG,開元釋教錄,唐,智昇,【四庫全書・文淵閣】,y,y,y,y
KR6s0094,CBETA,開元釋教錄略出,唐,智昇,【電子佛典集成】,y,y,y,y
KR6s0094,T,開元釋教錄略出,唐,智昇,【大正新修大藏經】,y,y,y,y
KR6s0095,A,大唐開元釋教廣品歷章(第3卷,第20卷),唐,【趙城金藏】,y,y,y,n
KR6s0095,CBETA,大唐開元釋教廣品歷章(第3卷,第20卷),唐,【電子佛典集成】,y,y,y,y
KR6s0096,CBETA,大唐貞元續開元釋教錄,唐,圓照,【電子佛典集成】,y,y,y,y
KR6s0096,T,大唐貞元續開元釋教錄,唐,圓照,【大正新修大藏經】,y,y,y,y
KR6s0096,TKD,大唐貞元續開元釋教錄,唐,圓照,【高麗藏・東國影印版】,y,y,y,y
KR6s0097,CBETA,貞元新定釋教目錄,唐,圓照,【電子佛典集成】,y,y,y,y
KR6s0097,T,貞元新定釋教目錄,唐,圓照,【大正新修大藏經】,y,y,y,y
KR6s0097,TKD,貞元新定釋教目錄,唐,圓照,【高麗藏・東國影印版】,y,y,y,y
KR6s0098,CBETA,續貞元釋教錄,南唐,恒安,【電子佛典集成】,y,y,y,y
KR6s0098,T,續貞元釋教錄,南唐,恒安,【大正新修大藏經】,y,y,y,y
KR6s0098,TKD,續貞元釋教錄,南唐,恒安,【高麗藏・東國影印版】,y,y,y,y
KR6s0099,A,天聖釋教總錄,宋,惟淨,【趙城金藏】,y,y,y,n
KR6s0099,CBETA,天聖釋教總錄,宋,惟淨,【電子佛典集成】,y,y,y,y
KR6s0100,A,大中祥符法寶錄(第3卷,第20卷),宋,【趙城金藏】,y,y,y,n
KR6s0100,CBETA,大中祥符法寶錄(第3卷,第20卷),宋,【電子佛典集成】,y,y,y,y
KR6s0101,A,景祐新修法寶錄,宋,呂夷簡,【趙城金藏】,y,y,y,n
KR6s0101,CBETA,景祐新修法寶錄,宋,呂夷簡,【電子佛典集成】,y,y,y,y
KR6s0102,CBETA,大藏聖教法寶標目,元,王古,【電子佛典集成】,y,y,y,y
KR6s0102,L,大藏聖教法寶標目,元,王古,【乾隆大藏經】,y,y,y,n
KR6s0103,C,大明重刊三藏聖教目錄,明,雙徑山僧眾,【中華大藏經】,y,y,y,n
KR6s0103,CBETA,大明重刊三藏聖教目錄,明,雙徑山僧眾,【電子佛典集成】,y,y,y,y
KR6s0104,CBETA,閱藏知津,明,智旭,【電子佛典集成】,y,y,y,y
KR6s0104,J,閱藏知津,明,智旭,【嘉興藏】,y,y,y,n
KR6s0105,CBETA,傳教大師將來台州錄,日本,最澄,【電子佛典集成】,y,y,y,y
KR6s0105,T,傳教大師將來台州錄,日本,最澄,【大正新修大藏經】,y,y,y,y
KR6s0106,CBETA,傳教大師將來越州錄,日本,最澄,【電子佛典集成】,y,y,y,y
KR6s0106,T,傳教大師將來越州錄,日本,最澄,【大正新修大藏經】,y,y,y,y
KR6s0107,CBETA,御請來目錄,日本,空海,【電子佛典集成】,y,y,y,y
KR6s0107,T,御請來目錄,日本,空海,【大正新修大藏經】,y,y,y,y
KR6s0108,CBETA,根本大和尚真跡策子等目錄,,,【電子佛典集成】,y,y,y,y
KR6s0108,T,根本大和尚真跡策子等目錄,,,【大正新修大藏經】,y,y,y,y
KR6s0109,CBETA,常曉和尚請來目錄,日本,常曉,【電子佛典集成】,y,y,y,y
KR6s0109,T,常曉和尚請來目錄,日本,常曉,【大正新修大藏經】,y,y,y,y
KR6s0110,CBETA,靈巖寺和尚請來法門道具等目錄,日本,圓行,【電子佛典集成】,y,y,y,y
KR6s0110,T,靈巖寺和尚請來法門道具等目錄,日本,圓行,【大正新修大藏經】,y,y,y,y
KR6s0111,CBETA,日本國承和五年入唐求法目錄,日本,圓仁,【電子佛典集成】,y,y,y,y
KR6s0111,T,日本國承和五年入唐求法目錄,日本,圓仁,【大正新修大藏經】,y,y,y,y
KR6s0112,CBETA,慈覺大師在唐送進錄,日本,圓仁,【電子佛典集成】,y,y,y,y
KR6s0112,T,慈覺大師在唐送進錄,日本,圓仁,【大正新修大藏經】,y,y,y,y
KR6s0113,CBETA,入唐新求聖教目錄,日本,圓仁,【電子佛典集成】,y,y,y,y
KR6s0113,T,入唐新求聖教目錄,日本,圓仁,【大正新修大藏經】,y,y,y,y
KR6s0114,CBETA,惠運禪師將來教法目錄,日本,惠運,【電子佛典集成】,y,y,y,y
KR6s0114,T,惠運禪師將來教法目錄,日本,惠運,【大正新修大藏經】,y,y,y,y
KR6s0115,CBETA,惠運律師書目錄,日本,惠運,【電子佛典集成】,y,y,y,y
KR6s0115,T,惠運律師書目錄,日本,惠運,【大正新修大藏經】,y,y,y,y
KR6s0116,CBETA,開元寺求得經疏記等目錄,日本,圓珍,【電子佛典集成】,y,y,y,y
KR6s0116,T,開元寺求得經疏記等目錄,日本,圓珍,【大正新修大藏經】,y,y,y,y
KR6s0117,CBETA,福州溫州台州求得經律論疏記外書等目錄,日本,圓珍,【電子佛典集成】,y,y,y,y
KR6s0117,T,福州溫州台州求得經律論疏記外書等目錄,日本,圓珍,【大正新修大藏經】,y,y,y,y
KR6s0118,CBETA,青龍寺求法目錄,日本,圓珍,【電子佛典集成】,y,y,y,y
KR6s0118,T,青龍寺求法目錄,日本,圓珍,【大正新修大藏經】,y,y,y,y
KR6s0119,CBETA,日本比丘圓珍入唐求法目錄,日本,圓珍,【電子佛典集成】,y,y,y,y
KR6s0119,T,日本比丘圓珍入唐求法目錄,日本,圓珍,【大正新修大藏經】,y,y,y,y
KR6s0120,CBETA,智證大師請來目錄,日本,圓珍,【電子佛典集成】,y,y,y,y
KR6s0120,T,智證大師請來目錄,日本,圓珍,【大正新修大藏經】,y,y,y,y
KR6s0121,CBETA,新書寫請來法門等目錄,日本,宗叡,【電子佛典集成】,y,y,y,y
KR6s0121,T,新書寫請來法門等目錄,日本,宗叡,【大正新修大藏經】,y,y,y,y
KR6s0122,CBETA,禪林寺宗叡僧正目錄,,,【電子佛典集成】,y,y,y,y
KR6s0122,T,禪林寺宗叡僧正目錄,,,【大正新修大藏經】,y,y,y,y
KR6s0123,CBETA,錄外經等目錄,,,【電子佛典集成】,y,y,y,y
KR6s0123,T,錄外經等目錄,,,【大正新修大藏經】,y,y,y,y
KR6s0124,CBETA,諸阿闍梨真言密教部類總錄,日本,安然,【電子佛典集成】,y,y,y,y
KR6s0124,T,諸阿闍梨真言密教部類總錄,日本,安然,【大正新修大藏經】,y,y,y,y
KR6s0125,CBETA,華嚴宗章疏并因明錄,日本,圓超,【電子佛典集成】,y,y,y,y
KR6s0125,T,華嚴宗章疏并因明錄,日本,圓超,【大正新修大藏經】,y,y,y,y
KR6s0126,CBETA,天台宗章疏,日本,玄日,【電子佛典集成】,y,y,y,y
KR6s0126,T,天台宗章疏,日本,玄日,【大正新修大藏經】,y,y,y,y
KR6s0127,CBETA,三論宗章疏,日本,安遠,【電子佛典集成】,y,y,y,y
KR6s0127,T,三論宗章疏,日本,安遠,【大正新修大藏經】,y,y,y,y
KR6s0128,CBETA,法相宗章疏,日本,平祚,【電子佛典集成】,y,y,y,y
KR6s0128,T,法相宗章疏,日本,平祚,【大正新修大藏經】,y,y,y,y
KR6s0129,CBETA,注進法相宗章疏,日本,藏俊,【電子佛典集成】,y,y,y,y
KR6s0129,T,注進法相宗章疏,日本,藏俊,【大正新修大藏經】,y,y,y,y
KR6s0130,CBETA,律宗章疏,日本,榮穩,【電子佛典集成】,y,y,y,y
KR6s0130,T,律宗章疏,日本,榮穩,【大正新修大藏經】,y,y,y,y
KR6s0131,CBETA,東域傳燈目錄,日本,永超,【電子佛典集成】,y,y,y,y
KR6s0131,T,東域傳燈目錄,日本,永超,【大正新修大藏經】,y,y,y,y
KR6s0132,CBETA,新編諸宗教藏總錄,高麗,義天,【電子佛典集成】,y,y,y,y
KR6s0132,T,新編諸宗教藏總錄,高麗,義天,【大正新修大藏經】,y,y,y,y
KR6s0133,CBETA,高麗國新雕大藏校正別錄,高麗,守其,【電子佛典集成】,y,y,y,y
KR6s0133,K,高麗國新雕大藏校正別錄,高麗,守其,【麗】,y,y,y,n
KR6u0001,CBETA,護身命經,,,【電子佛典集成】,y,y,y,y
KR6u0001,T,護身命經,,,【大正新修大藏經】,y,y,y,y
KR6u0002,CBETA,護身命經,,,【電子佛典集成】,y,y,y,y
KR6u0002,T,護身命經,,,【大正新修大藏經】,y,y,y,y
KR6u0003,CBETA,慈仁問八十種好經,,,【電子佛典集成】,y,y,y,y
KR6u0003,T,慈仁問八十種好經,,,【大正新修大藏經】,y,y,y,y
KR6u0004,CBETA,決罪福經,,,【電子佛典集成】,y,y,y,y
KR6u0004,T,決罪福經,,,【大正新修大藏經】,y,y,y,y
KR6u0005,CBETA,妙好寶車經,,,【電子佛典集成】,y,y,y,y
